time_s,power_W,operation_state,anomaly_label
392.6,947.453,cutting,0
392.7,1005.295,cutting,0
392.8,974.396,cutting,0
392.9,964.835,cutting,0
393.0,1047.621,cutting,0
393.1,1078.836,cutting,0
393.2,1044.181,cutting,0
393.3,1045.676,cutting,0
393.4,1019.698,cutting,0
393.5,1085.546,cutting,0
393.6,1028.025,cutting,0
393.7,988.48,cutting,0
393.8,979.196,cutting,0
393.9,989.075,cutting,0
394.0,1024.015,cutting,0
394.1,974.677,cutting,0
394.2,975.369,cutting,0
394.3,1032.054,cutting,0
394.4,1031.532,cutting,0
394.5,996.236,cutting,0
394.6,1048.909,cutting,0
394.7,1041.943,cutting,0
394.8,1031.719,cutting,0
394.9,1038.908,cutting,0
395.0,1027.119,cutting,0
395.1,1062.282,cutting,0
395.2,1013.642,cutting,0
395.3,1014.17,cutting,0
395.4,968.828,cutting,0
395.5,990.682,cutting,0
395.6,978.723,cutting,0
395.7,992.53,cutting,0
395.8,1060.666,cutting,0
395.9,1119.835,cutting,0
396.0,1076.378,cutting,0
396.1,1067.707,cutting,0
396.2,1066.968,cutting,0
396.3,1065.378,cutting,0
396.4,1020.582,cutting,0
396.5,1006.0,cutting,0
396.6,1016.657,cutting,0
396.7,1042.117,cutting,0
396.8,986.758,cutting,0
396.9,930.684,cutting,0
397.0,1025.492,cutting,0
397.1,1019.402,cutting,0
397.2,1000.224,cutting,0
397.3,1012.323,cutting,0
397.4,940.784,cutting,0
397.5,1027.086,cutting,0
397.6,1042.979,cutting,0
397.7,1058.89,cutting,0
397.8,1025.743,cutting,0
397.9,978.047,cutting,0
398.0,984.035,cutting,0
398.1,989.78,cutting,0
398.2,1004.388,cutting,0
398.3,996.386,cutting,0
398.4,1024.524,cutting,0
398.5,941.551,cutting,0
398.6,1030.435,cutting,0
398.7,1047.827,cutting,0
398.8,1015.874,cutting,0
398.9,1060.838,cutting,0
399.0,1034.411,cutting,0
399.1,1002.476,cutting,0
399.2,987.122,cutting,0
399.3,1035.674,cutting,0
399.4,1022.417,cutting,0
399.5,1028.715,cutting,0
399.6,1010.902,cutting,0
399.7,1002.268,cutting,0
399.8,955.322,cutting,0
399.9,997.562,cutting,0
400.0,1009.954,cutting,0
400.1,1104.131,cutting,0
400.2,1016.332,cutting,0
400.3,1008.682,cutting,0
400.4,1019.087,cutting,0
400.5,1082.814,cutting,0
400.6,1014.405,cutting,0
400.7,1047.241,cutting,0
400.8,989.029,cutting,0
400.9,1029.957,cutting,0
401.0,932.937,cutting,0
401.1,969.397,cutting,0
401.2,1010.812,cutting,0
401.3,992.844,cutting,0
401.4,984.119,cutting,0
401.5,1080.284,cutting,0
401.6,994.883,cutting,0
401.7,1022.71,cutting,0
401.8,1094.01,cutting,0
401.9,1109.565,cutting,0
402.0,1040.032,cutting,0
402.1,982.678,cutting,0
402.2,966.537,cutting,0
402.3,967.475,cutting,0
402.4,984.822,cutting,0
402.5,1030.975,cutting,0
402.6,1019.493,cutting,0
402.7,1030.8,cutting,0
402.8,993.806,cutting,0
402.9,1052.087,cutting,0
403.0,1067.998,cutting,0
403.1,1079.824,cutting,0
403.2,1054.2,cutting,0
403.3,1038.227,cutting,0
403.4,1082.373,cutting,0
403.5,1085.11,cutting,0
403.6,1007.827,cutting,0
403.7,1013.511,cutting,0
403.8,1028.34,cutting,0
403.9,1038.238,cutting,0
404.0,1047.751,cutting,0
404.1,995.786,cutting,0
404.2,1051.443,cutting,0
404.3,980.895,cutting,0
404.4,960.964,cutting,0
404.5,1033.684,cutting,0
404.6,1066.744,cutting,0
404.7,1002.01,cutting,0
404.8,1042.035,cutting,0
404.9,1041.141,cutting,0
405.0,1019.386,cutting,0
405.1,1014.624,cutting,0
405.2,1031.969,cutting,0
405.3,977.176,cutting,0
405.4,969.725,cutting,0
405.5,1010.706,cutting,0
405.6,1040.149,cutting,0
405.7,1002.841,cutting,0
405.8,1080.195,cutting,0
405.9,1071.268,cutting,0
406.0,1040.261,cutting,0
406.1,1053.693,cutting,0
406.2,1022.423,cutting,0
406.3,1062.518,cutting,0
406.4,1028.025,cutting,0
406.5,1077.881,cutting,0
406.6,906.872,cutting,0
406.7,945.461,cutting,0
406.8,967.474,cutting,0
406.9,1007.496,cutting,0
407.0,986.96,cutting,0
407.1,988.774,cutting,0
407.2,1043.371,cutting,0
407.3,1027.722,cutting,0
407.4,1060.053,cutting,0
407.5,1085.994,cutting,0
407.6,1085.478,cutting,0
407.7,988.629,cutting,0
407.8,1003.276,cutting,0
407.9,1028.772,cutting,0
408.0,993.41,cutting,0
408.1,962.889,cutting,0
408.2,1006.06,cutting,0
408.3,990.623,cutting,0
408.4,1011.881,cutting,0
408.5,1040.298,cutting,0
408.6,1011.662,cutting,0
408.7,1074.286,cutting,0
408.8,1056.057,cutting,0
408.9,1064.187,cutting,0
409.0,1088.942,cutting,0
409.1,990.498,cutting,0
409.2,976.372,cutting,0
409.3,978.719,cutting,0
409.4,1033.0,cutting,0
409.5,996.185,cutting,0
409.6,966.886,cutting,0
409.7,950.691,cutting,0
409.8,934.939,cutting,0
409.9,1015.49,cutting,0
410.0,599.713,unload,0
410.1,606.886,unload,0
410.2,616.216,unload,0
410.3,605.142,unload,0
410.4,623.989,unload,0
410.5,592.938,unload,0
410.6,626.628,unload,0
410.7,607.648,unload,0
410.8,590.648,unload,0
410.9,603.278,unload,0
411.0,638.306,unload,0
411.1,578.009,unload,0
411.2,589.457,unload,0
411.3,592.637,unload,0
411.4,603.059,unload,0
411.5,601.165,unload,0
411.6,632.919,unload,0
411.7,596.461,unload,0
411.8,611.697,unload,0
411.9,591.123,unload,0
412.0,580.467,unload,0
412.1,597.327,unload,0
412.2,595.651,unload,0
412.3,611.859,unload,0
412.4,623.17,unload,0
412.5,592.027,unload,0
412.6,619.093,unload,0
412.7,582.103,unload,0
412.8,630.666,unload,0
412.9,574.124,unload,0
413.0,590.959,unload,0
413.1,604.256,unload,0
413.2,593.283,unload,0
413.3,580.038,unload,0
413.4,612.147,unload,0
413.5,582.261,unload,0
413.6,616.679,unload,0
413.7,574.221,unload,0
413.8,617.921,unload,0
413.9,614.262,unload,0
414.0,608.905,unload,0
414.1,618.072,unload,0
414.2,596.163,unload,0
414.3,598.76,unload,0
414.4,619.932,unload,0
414.5,581.483,unload,0
414.6,594.958,unload,0
414.7,595.84,unload,0
414.8,595.626,unload,0
414.9,594.741,unload,0
415.0,556.824,unload,0
415.1,599.22,unload,0
415.2,604.322,unload,0
415.3,621.171,unload,0
415.4,613.263,unload,0
415.5,589.018,unload,0
415.6,594.608,unload,0
415.7,582.985,unload,0
415.8,593.024,unload,0
415.9,588.671,unload,0
416.0,618.433,unload,0
416.1,605.99,unload,0
416.2,609.777,unload,0
416.3,592.79,unload,0
416.4,596.582,unload,0
416.5,608.304,unload,0
416.6,585.39,unload,0
416.7,608.439,unload,0
416.8,614.622,unload,0
416.9,589.224,unload,0
417.0,599.312,unload,0
417.1,584.432,unload,0
417.2,628.439,unload,0
417.3,607.306,unload,0
417.4,618.626,unload,0
417.5,595.728,unload,0
417.6,584.244,unload,0
417.7,597.979,unload,0
417.8,623.888,unload,0
417.9,628.186,unload,0
418.0,613.413,unload,0
418.1,599.523,unload,0
418.2,606.91,unload,0
418.3,618.865,unload,0
418.4,581.937,unload,0
418.5,615.475,unload,0
418.6,585.655,unload,0
418.7,604.65,unload,0
418.8,612.868,unload,0
418.9,605.044,unload,0
419.0,601.86,unload,0
419.1,622.755,unload,0
419.2,593.19,unload,0
419.3,594.112,unload,0
419.4,584.013,unload,0
419.5,603.502,unload,0
419.6,613.43,unload,0
419.7,598.345,unload,0
419.8,566.896,unload,0
419.9,607.949,unload,0
420.0,460.425,idle,1
420.1,449.23,idle,1
420.2,496.605,idle,1
420.3,475.665,idle,1
420.4,503.915,idle,1
420.5,448.003,idle,1
420.6,492.988,idle,1
420.7,442.793,idle,1
420.8,370.067,idle,1
420.9,476.527,idle,1
421.0,452.284,idle,1
421.1,492.64,idle,1
421.2,455.786,idle,1
421.3,489.088,idle,1
421.4,443.561,idle,1
421.5,433.004,idle,1
421.6,514.305,idle,1
421.7,509.227,idle,1
421.8,473.934,idle,1
421.9,428.264,idle,1
422.0,484.031,idle,1
422.1,531.54,idle,1
422.2,452.415,idle,1
422.3,467.924,idle,1
422.4,447.137,idle,1
422.5,493.778,idle,1
422.6,465.917,idle,1
422.7,435.798,idle,1
422.8,446.865,idle,1
422.9,502.031,idle,1
423.0,436.942,idle,1
423.1,488.4,idle,1
423.2,502.201,idle,1
423.3,477.148,idle,1
423.4,417.484,idle,1
423.5,489.518,idle,1
423.6,445.159,idle,1
423.7,438.879,idle,1
423.8,474.705,idle,1
423.9,431.954,idle,1
424.0,468.628,idle,1
424.1,507.728,idle,1
424.2,502.577,idle,1
424.3,471.516,idle,1
424.4,486.816,idle,1
424.5,490.022,idle,1
424.6,499.925,idle,1
424.7,493.522,idle,1
424.8,447.022,idle,1
424.9,516.587,idle,1
425.0,475.521,idle,1
425.1,486.148,idle,1
425.2,481.416,idle,1
425.3,467.882,idle,1
425.4,460.665,idle,1
425.5,491.738,idle,1
425.6,465.346,idle,1
425.7,495.842,idle,1
425.8,482.266,idle,1
425.9,459.756,idle,1
426.0,476.922,idle,1
426.1,508.134,idle,1
426.2,488.393,idle,1
426.3,480.325,idle,1
426.4,466.151,idle,1
426.5,479.233,idle,1
426.6,478.281,idle,1
426.7,492.104,idle,1
426.8,528.92,idle,1
426.9,434.206,idle,1
427.0,482.249,idle,1
427.1,476.357,idle,1
427.2,461.056,idle,1
427.3,457.762,idle,1
427.4,506.337,idle,1
427.5,523.932,idle,1
427.6,472.797,idle,1
427.7,457.686,idle,1
427.8,502.659,idle,1
427.9,498.853,idle,1
428.0,465.614,idle,1
428.1,496.359,idle,1
428.2,498.378,idle,1
428.3,503.567,idle,1
428.4,471.729,idle,1
428.5,505.12,idle,1
428.6,485.164,idle,1
428.7,520.961,idle,1
428.8,495.253,idle,1
428.9,500.29,idle,1
429.0,477.918,idle,1
429.1,492.156,idle,1
429.2,518.216,idle,1
429.3,514.442,idle,1
429.4,467.012,idle,1
429.5,510.163,idle,1
429.6,549.803,idle,1
429.7,484.145,idle,1
429.8,465.12,idle,1
429.9,477.451,idle,1
430.0,490.126,ramp_up,1
430.1,505.005,ramp_up,1
430.2,477.717,ramp_up,1
430.3,480.307,ramp_up,1
430.4,578.417,ramp_up,1
430.5,515.725,ramp_up,1
430.6,588.626,ramp_up,1
430.7,603.932,ramp_up,1
430.8,529.4,ramp_up,1
430.9,612.886,ramp_up,1
431.0,610.745,ramp_up,1
431.1,634.526,ramp_up,1
431.2,657.671,ramp_up,1
431.3,654.068,ramp_up,1
431.4,670.602,ramp_up,1
431.5,726.209,ramp_up,1
431.6,705.826,ramp_up,1
431.7,683.574,ramp_up,1
431.8,744.568,ramp_up,1
431.9,764.362,ramp_up,1
432.0,756.695,ramp_up,1
432.1,765.749,ramp_up,1
432.2,779.196,ramp_up,1
432.3,837.437,ramp_up,1
432.4,785.881,ramp_up,1
432.5,816.62,ramp_up,1
432.6,855.014,ramp_up,1
432.7,825.057,ramp_up,1
432.8,844.049,ramp_up,1
432.9,825.152,ramp_up,1
433.0,867.087,ramp_up,1
433.1,878.731,ramp_up,1
433.2,912.623,ramp_up,1
433.3,876.805,ramp_up,1
433.4,963.86,ramp_up,1
433.5,908.886,ramp_up,1
433.6,963.681,ramp_up,1
433.7,938.973,ramp_up,1
433.8,961.545,ramp_up,1
433.9,955.625,ramp_up,1
434.0,979.435,ramp_up,1
434.1,1013.559,ramp_up,1
434.2,1023.403,ramp_up,1
434.3,1036.142,ramp_up,1
434.4,1048.801,ramp_up,1
434.5,1083.803,ramp_up,1
434.6,1052.242,ramp_up,1
434.7,1068.265,ramp_up,1
434.8,1095.674,ramp_up,1
434.9,1130.685,ramp_up,1
435.0,1132.58,cutting,1
435.1,1096.495,cutting,1
435.2,1082.958,cutting,1
435.3,1069.934,cutting,1
435.4,1135.556,cutting,1
435.5,1062.666,cutting,1
435.6,1025.759,cutting,1
435.7,1055.507,cutting,1
435.8,1113.407,cutting,1
435.9,1114.02,cutting,1
436.0,1165.728,cutting,1
436.1,1043.858,cutting,1
436.2,1187.078,cutting,1
436.3,1129.182,cutting,1
436.4,1107.21,cutting,1
436.5,1135.626,cutting,1
436.6,1073.436,cutting,1
436.7,1086.888,cutting,1
436.8,995.167,cutting,1
436.9,1173.143,cutting,1
437.0,1158.556,cutting,1
437.1,1192.042,cutting,1
437.2,1111.102,cutting,1
437.3,1170.923,cutting,1
437.4,1129.051,cutting,1
437.5,1203.072,cutting,1
437.6,1142.192,cutting,1
437.7,1191.65,cutting,1
437.8,1105.844,cutting,1
437.9,1148.146,cutting,1
438.0,1106.448,cutting,1
438.1,1098.263,cutting,1
438.2,1152.273,cutting,1
438.3,1103.104,cutting,1
438.4,1148.864,cutting,1
438.5,1127.341,cutting,1
438.6,1038.017,cutting,1
438.7,1124.503,cutting,1
438.8,1171.194,cutting,1
438.9,1182.241,cutting,1
439.0,1158.168,cutting,1
439.1,1157.503,cutting,1
439.2,1147.043,cutting,1
439.3,1100.466,cutting,1
439.4,1099.284,cutting,1
439.5,1054.474,cutting,1
439.6,1092.374,cutting,1
439.7,1118.87,cutting,1
439.8,1150.858,cutting,1
439.9,1104.905,cutting,1
440.0,1029.763,cutting,1
440.1,1135.371,cutting,1
440.2,1184.849,cutting,1
440.3,1158.683,cutting,1
440.4,1267.659,cutting,1
440.5,1232.13,cutting,1
440.6,1169.006,cutting,1
440.7,1174.95,cutting,1
440.8,1072.045,cutting,1
440.9,1109.262,cutting,1
441.0,1022.761,cutting,1
441.1,1120.655,cutting,1
441.2,1044.806,cutting,1
441.3,1123.218,cutting,1
441.4,1167.959,cutting,1
441.5,1171.638,cutting,1
441.6,1189.493,cutting,1
441.7,1233.415,cutting,1
441.8,1082.289,cutting,1
441.9,1087.32,cutting,1
442.0,1160.388,cutting,1
442.1,1047.67,cutting,1
442.2,1141.523,cutting,1
442.3,1227.899,cutting,1
442.4,1203.83,cutting,1
442.5,1123.992,cutting,1
442.6,1135.535,cutting,1
442.7,1169.732,cutting,1
442.8,1103.405,cutting,1
442.9,1100.516,cutting,1
443.0,1229.128,cutting,1
443.1,1073.212,cutting,1
443.2,1231.745,cutting,1
443.3,1158.281,cutting,1
443.4,1207.909,cutting,1
443.5,1188.965,cutting,1
443.6,1135.569,cutting,1
443.7,1119.906,cutting,1
443.8,1132.328,cutting,1
443.9,1198.61,cutting,1
444.0,1254.378,cutting,1
444.1,1161.958,cutting,1
444.2,1147.998,cutting,1
444.3,1089.585,cutting,1
444.4,1165.238,cutting,1
444.5,1196.253,cutting,1
444.6,1089.719,cutting,1
444.7,1138.513,cutting,1
444.8,1193.556,cutting,1
444.9,1163.105,cutting,1
445.0,1025.548,cutting,1
445.1,1178.819,cutting,1
445.2,1129.995,cutting,1
445.3,1091.695,cutting,1
445.4,1111.251,cutting,1
445.5,1185.089,cutting,1
445.6,1156.268,cutting,1
445.7,1100.308,cutting,1
445.8,1140.765,cutting,1
445.9,1183.755,cutting,1
446.0,1215.658,cutting,1
446.1,1239.06,cutting,1
446.2,1146.421,cutting,1
446.3,1182.893,cutting,1
446.4,1194.833,cutting,1
446.5,1052.148,cutting,1
446.6,1148.465,cutting,1
446.7,1139.252,cutting,1
446.8,1109.063,cutting,1
446.9,1021.824,cutting,1
447.0,1196.27,cutting,1
447.1,1241.67,cutting,1
447.2,1178.055,cutting,1
447.3,1127.358,cutting,1
447.4,1200.245,cutting,1
447.5,1168.668,cutting,1
447.6,1181.222,cutting,1
447.7,1186.901,cutting,1
447.8,1123.47,cutting,1
447.9,1214.406,cutting,1
448.0,1138.987,cutting,1
448.1,1171.459,cutting,1
448.2,1050.34,cutting,1
448.3,1142.145,cutting,1
448.4,1127.593,cutting,1
448.5,1170.752,cutting,1
448.6,1158.464,cutting,1
448.7,1127.206,cutting,1
448.8,1203.573,cutting,1
448.9,1205.409,cutting,1
449.0,1197.135,cutting,1
449.1,1230.421,cutting,1
449.2,1187.645,cutting,1
449.3,1069.522,cutting,1
449.4,1154.798,cutting,1
449.5,1125.528,cutting,1
449.6,1210.605,cutting,1
449.7,1192.839,cutting,1
449.8,1136.841,cutting,1
449.9,1078.312,cutting,1
450.0,1211.209,cutting,1
450.1,1207.653,cutting,1
450.2,1248.546,cutting,1
450.3,1161.106,cutting,1
450.4,1254.174,cutting,1
450.5,1212.609,cutting,1
450.6,1236.18,cutting,1
450.7,1202.0,cutting,1
450.8,1182.29,cutting,1
450.9,1094.882,cutting,1
451.0,1238.021,cutting,1
451.1,1050.994,cutting,1
451.2,1155.678,cutting,1
451.3,1177.725,cutting,1
451.4,1145.889,cutting,1
451.5,1243.284,cutting,1
451.6,1171.219,cutting,1
451.7,1204.681,cutting,1
451.8,1174.204,cutting,1
451.9,1219.583,cutting,1
452.0,1184.039,cutting,1
452.1,1125.641,cutting,1
452.2,1165.49,cutting,1
452.3,1167.696,cutting,1
452.4,1183.948,cutting,1
452.5,1136.21,cutting,1
452.6,1178.216,cutting,1
452.7,1066.934,cutting,1
452.8,1148.122,cutting,1
452.9,1181.691,cutting,1
453.0,1239.343,cutting,1
453.1,1241.789,cutting,1
453.2,1204.616,cutting,1
453.3,1179.976,cutting,1
453.4,1228.31,cutting,1
453.5,1119.373,cutting,1
453.6,1147.253,cutting,1
453.7,1081.818,cutting,1
453.8,1177.865,cutting,1
453.9,1160.093,cutting,1
454.0,1141.642,cutting,1
454.1,1132.581,cutting,1
454.2,1147.092,cutting,1
454.3,1172.308,cutting,1
454.4,1195.203,cutting,1
454.5,1243.478,cutting,1
454.6,1190.401,cutting,1
454.7,1219.468,cutting,1
454.8,1150.585,cutting,1
454.9,1159.718,cutting,1
455.0,1255.695,cutting,1
455.1,1157.722,cutting,1
455.2,1192.205,cutting,1
455.3,1164.79,cutting,1
455.4,1137.211,cutting,1
455.5,1156.505,cutting,1
455.6,1115.497,cutting,1
455.7,1195.78,cutting,1
455.8,1178.269,cutting,1
455.9,1194.076,cutting,1
456.0,1209.066,cutting,1
456.1,1278.955,cutting,1
456.2,1188.57,cutting,1
456.3,1162.863,cutting,1
456.4,1177.536,cutting,1
456.5,1300.465,cutting,1
456.6,1145.224,cutting,1
456.7,1213.871,cutting,1
456.8,1210.403,cutting,1
456.9,1183.158,cutting,1
457.0,1160.601,cutting,1
457.1,1119.748,cutting,1
457.2,1223.387,cutting,1
457.3,1253.444,cutting,1
457.4,1282.444,cutting,1
457.5,1279.599,cutting,1
457.6,1239.516,cutting,1
457.7,1237.999,cutting,1
457.8,1182.65,cutting,1
457.9,1196.863,cutting,1
458.0,1225.991,cutting,1
458.1,1215.237,cutting,1
458.2,1166.958,cutting,1
458.3,1106.711,cutting,1
458.4,1189.781,cutting,1
458.5,1205.913,cutting,1
458.6,1226.204,cutting,1
458.7,1298.827,cutting,1
458.8,1185.93,cutting,1
458.9,1337.821,cutting,1
459.0,1276.914,cutting,1
459.1,1233.807,cutting,1
459.2,1146.878,cutting,1
459.3,1276.583,cutting,1
459.4,1224.373,cutting,1
459.5,1212.135,cutting,1
459.6,1212.305,cutting,1
459.7,1218.626,cutting,1
459.8,1106.787,cutting,1
459.9,1196.134,cutting,1
460.0,1169.365,cutting,1
460.1,1131.724,cutting,1
460.2,1171.024,cutting,1
460.3,1206.573,cutting,1
460.4,1289.096,cutting,1
460.5,1319.202,cutting,1
460.6,1210.703,cutting,1
460.7,1249.909,cutting,1
460.8,1188.465,cutting,1
460.9,1109.964,cutting,1
461.0,1215.358,cutting,1
461.1,1187.198,cutting,1
461.2,1133.048,cutting,1
461.3,1150.13,cutting,1
461.4,1172.324,cutting,1
461.5,1195.014,cutting,1
461.6,1315.654,cutting,1
461.7,1281.666,cutting,1
461.8,1216.099,cutting,1
461.9,1265.545,cutting,1
462.0,1189.01,cutting,1
462.1,1194.077,cutting,1
462.2,1196.819,cutting,1
462.3,1143.891,cutting,1
462.4,1159.808,cutting,1
462.5,1241.626,cutting,1
462.6,1196.904,cutting,1
462.7,1186.656,cutting,1
462.8,1262.906,cutting,1
462.9,1176.127,cutting,1
463.0,1283.149,cutting,1
463.1,1219.798,cutting,1
463.2,1215.265,cutting,1
463.3,1293.769,cutting,1
463.4,1200.611,cutting,1
463.5,1227.684,cutting,1
463.6,1191.526,cutting,1
463.7,1186.107,cutting,1
463.8,1207.376,cutting,1
463.9,1185.446,cutting,1
464.0,1225.754,cutting,1
464.1,1225.597,cutting,1
464.2,1152.883,cutting,1
464.3,1184.76,cutting,1
464.4,1234.349,cutting,1
464.5,1252.527,cutting,1
464.6,1231.85,cutting,1
464.7,1127.383,cutting,1
464.8,1231.559,cutting,1
464.9,1248.034,cutting,1
465.0,1203.266,cutting,1
465.1,1257.804,cutting,1
465.2,1227.078,cutting,1
465.3,1227.771,cutting,1
465.4,1127.836,cutting,1
465.5,1251.258,cutting,1
465.6,1201.119,cutting,1
465.7,1160.862,cutting,1
465.8,1203.767,cutting,1
465.9,1260.805,cutting,1
466.0,1273.971,cutting,1
466.1,1271.089,cutting,1
466.2,1249.15,cutting,1
466.3,1284.164,cutting,1
466.4,1179.875,cutting,1
466.5,1283.378,cutting,1
466.6,1225.456,cutting,1
466.7,1213.671,cutting,1
466.8,1219.557,cutting,1
466.9,1198.96,cutting,1
467.0,1269.249,cutting,1
467.1,1175.659,cutting,1
467.2,1289.873,cutting,1
467.3,1212.338,cutting,1
467.4,1259.251,cutting,1
467.5,1208.252,cutting,1
467.6,1318.484,cutting,1
467.7,1289.082,cutting,1
467.8,1278.577,cutting,1
467.9,1140.096,cutting,1
468.0,1170.926,cutting,1
468.1,1212.74,cutting,1
468.2,1248.746,cutting,1
468.3,1213.55,cutting,1
468.4,1173.876,cutting,1
468.5,1318.359,cutting,1
468.6,1253.162,cutting,1
468.7,1329.093,cutting,1
468.8,1252.051,cutting,1
468.9,1232.239,cutting,1
469.0,1313.938,cutting,1
469.1,1140.756,cutting,1
469.2,1236.704,cutting,1
469.3,1196.08,cutting,1
469.4,1193.176,cutting,1
469.5,1183.607,cutting,1
469.6,1228.083,cutting,1
469.7,1224.054,cutting,1
469.8,1222.174,cutting,1
469.9,1154.976,cutting,1
470.0,597.412,unload,0
470.1,610.59,unload,0
470.2,614.239,unload,0
470.3,609.642,unload,0
470.4,597.396,unload,0
470.5,594.538,unload,0
470.6,601.861,unload,0
470.7,610.606,unload,0
470.8,594.506,unload,0
470.9,594.657,unload,0
471.0,605.48,unload,0
471.1,593.974,unload,0
471.2,603.177,unload,0
471.3,600.899,unload,0
471.4,581.962,unload,0
471.5,625.425,unload,0
471.6,610.519,unload,0
471.7,582.206,unload,0
471.8,581.327,unload,0
471.9,589.692,unload,0
472.0,587.677,unload,0
472.1,580.727,unload,0
472.2,602.206,unload,0
472.3,592.437,unload,0
472.4,581.262,unload,0
472.5,625.539,unload,0
472.6,591.961,unload,0
472.7,603.85,unload,0
472.8,574.249,unload,0
472.9,578.356,unload,0
473.0,579.992,unload,0
473.1,614.627,unload,0
473.2,610.838,unload,0
473.3,593.756,unload,0
473.4,592.606,unload,0
473.5,603.742,unload,0
473.6,582.52,unload,0
473.7,593.559,unload,0
473.8,614.75,unload,0
473.9,581.932,unload,0
474.0,609.363,unload,0
474.1,596.036,unload,0
474.2,601.121,unload,0
474.3,595.175,unload,0
474.4,612.966,unload,0
474.5,613.281,unload,0
474.6,607.562,unload,0
474.7,568.83,unload,0
474.8,600.008,unload,0
474.9,618.814,unload,0
475.0,579.83,unload,0
475.1,570.536,unload,0
475.2,593.863,unload,0
475.3,612.147,unload,0
475.4,575.154,unload,0
475.5,603.726,unload,0
475.6,592.698,unload,0
475.7,597.073,unload,0
475.8,605.007,unload,0
475.9,594.609,unload,0
476.0,587.68,unload,0
476.1,600.767,unload,0
476.2,625.19,unload,0
476.3,608.49,unload,0
476.4,610.169,unload,0
476.5,581.377,unload,0
476.6,588.698,unload,0
476.7,574.365,unload,0
476.8,614.371,unload,0
476.9,615.76,unload,0
477.0,605.657,unload,0
477.1,611.851,unload,0
477.2,590.586,unload,0
477.3,591.537,unload,0
477.4,619.556,unload,0
477.5,591.02,unload,0
477.6,616.304,unload,0
477.7,627.658,unload,0
477.8,577.747,unload,0
477.9,582.572,unload,0
478.0,628.403,unload,0
478.1,615.89,unload,0
478.2,625.999,unload,0
478.3,628.298,unload,0
478.4,593.154,unload,0
478.5,634.34,unload,0
478.6,623.161,unload,0
478.7,616.857,unload,0
478.8,604.466,unload,0
478.9,592.383,unload,0
479.0,585.117,unload,0
479.1,573.158,unload,0
479.2,583.748,unload,0
479.3,584.988,unload,0
479.4,602.104,unload,0
479.5,586.247,unload,0
479.6,567.338,unload,0
479.7,601.757,unload,0
479.8,562.231,unload,0
479.9,592.571,unload,0
480.0,424.812,idle,0
480.1,407.246,idle,0
480.2,409.802,idle,0
480.3,418.925,idle,0
480.4,429.956,idle,0
480.5,418.354,idle,0
480.6,415.816,idle,0
480.7,421.461,idle,0
480.8,405.489,idle,0
480.9,407.351,idle,0
481.0,424.788,idle,0
481.1,425.695,idle,0
481.2,424.068,idle,0
481.3,420.433,idle,0
481.4,422.941,idle,0
481.5,405.41,idle,0
481.6,410.705,idle,0
481.7,416.225,idle,0
481.8,427.065,idle,0
481.9,420.913,idle,0
482.0,419.637,idle,0
482.1,410.42,idle,0
482.2,420.388,idle,0
482.3,422.446,idle,0
482.4,424.005,idle,0
482.5,418.418,idle,0
482.6,435.72,idle,0
482.7,410.241,idle,0
482.8,426.662,idle,0
482.9,409.332,idle,0
483.0,409.383,idle,0
483.1,425.256,idle,0
483.2,416.392,idle,0
483.3,413.574,idle,0
483.4,419.941,idle,0
483.5,439.988,idle,0
483.6,414.833,idle,0
483.7,417.022,idle,0
483.8,429.525,idle,0
483.9,415.239,idle,0
484.0,438.86,idle,0
484.1,409.528,idle,0
484.2,418.053,idle,0
484.3,427.594,idle,0
484.4,417.948,idle,0
484.5,415.833,idle,0
484.6,408.518,idle,0
484.7,418.712,idle,0
484.8,426.634,idle,0
484.9,417.641,idle,0
485.0,411.84,idle,0
485.1,430.399,idle,0
485.2,426.537,idle,0
485.3,424.375,idle,0
485.4,417.982,idle,0
485.5,412.888,idle,0
485.6,428.86,idle,0
485.7,420.237,idle,0
485.8,416.708,idle,0
485.9,418.25,idle,0
486.0,422.784,idle,0
486.1,426.432,idle,0
486.2,419.513,idle,0
486.3,416.64,idle,0
486.4,410.659,idle,0
486.5,417.45,idle,0
486.6,417.974,idle,0
486.7,422.202,idle,0
486.8,419.478,idle,0
486.9,415.376,idle,0
487.0,418.731,idle,0
487.1,424.597,idle,0
487.2,418.851,idle,0
487.3,418.246,idle,0
487.4,417.655,idle,0
487.5,416.981,idle,0
487.6,422.347,idle,0
487.7,424.53,idle,0
487.8,417.331,idle,0
487.9,418.131,idle,0
488.0,422.732,idle,0
488.1,425.632,idle,0
488.2,430.553,idle,0
488.3,409.088,idle,0
488.4,426.39,idle,0
488.5,415.835,idle,0
488.6,424.598,idle,0
488.7,426.927,idle,0
488.8,434.254,idle,0
488.9,415.699,idle,0
489.0,427.759,idle,0
489.1,400.515,idle,0
489.2,420.126,idle,0
489.3,402.281,idle,0
489.4,414.024,idle,0
489.5,410.79,idle,0
489.6,408.178,idle,0
489.7,419.493,idle,0
489.8,410.965,idle,0
489.9,410.505,idle,0
490.0,409.993,ramp_up,0
490.1,425.205,ramp_up,0
490.2,449.497,ramp_up,0
490.3,450.111,ramp_up,0
490.4,456.368,ramp_up,0
490.5,459.144,ramp_up,0
490.6,498.211,ramp_up,0
490.7,506.745,ramp_up,0
490.8,522.683,ramp_up,0
490.9,519.399,ramp_up,0
